numero_asociado,ramo_industrial,clave_del_producto,estado,fecha_factura
105542,M4,CAS012003,Pendiente,
105542,M4,CAS012004,Pendiente,
105542,M4,CAS012005,Pendiente,
105542,M4,CAS012006,Pendiente,
105542,M4,CAS012007,Pendiente,
105543,M7,CAS011995,Pendiente,
105543,M7,CAS011996,Pendiente,
105543,M7,CAS011997,Pendiente,
105543,M7,CAS011998,Pendiente,
105543,M7,CAS011999,Pendiente,
105543,M7,CAS012000,Pendiente,
105543,M7,CAS012001,Pendiente,
105543,M7,CAS012002,Pendiente,
105543,M7,CAS012003,Pendiente,
105543,M7,CAS012004,Pendiente,
105543,M7,CAS012005,Pendiente,
105543,M7,CAS012006,Pendiente,
105543,M7,CAS012007,Pendiente,
105544,M7,CAS011995,Pendiente,
105544,M7,CAS011996,Pendiente,
105544,M7,CAS011997,Pendiente,
105544,M7,CAS011998,Pendiente,
105544,M7,CAS011999,Pendiente,
105544,M7,CAS012000,Pendiente,
105544,M7,CAS012001,Pendiente,
105544,M7,CAS012002,Pendiente,
105544,M7,CAS012003,Pendiente,
105544,M7,CAS012004,Pendiente,
105544,M7,CAS012005,Pendiente,
105544,M7,CAS012006,Pendiente,
105545,M4,CAS011996,Pendiente,
105545,M4,CAS011997,Pendiente,
105545,M4,CAS011998,Pendiente,
105545,M4,CAS011999,Pendiente,
105545,M4,CAS012000,Pendiente,
105545,M4,CAS012001,Pendiente,
105545,M4,CAS012002,Pendiente,
105545,M4,CAS012003,Pendiente,
105545,M4,CAS012004,Pendiente,
105545,M4,CAS012005,Pendiente,
105545,M4,CAS012006,Pendiente,
105545,M4,CAS012007,Pendiente,
105547,M2,CAS012005,Pendiente,
105547,M2,CAS012006,Pendiente,
105547,M2,CAS012007,Pendiente,
105548,M4,CAS011996,Pendiente,
105548,M4,CAS011997,Pendiente,
105548,M4,CAS011998,Pendiente,
105548,M4,CAS011999,Pendiente,
105548,M4,CAS012000,Pendiente,
105548,M4,CAS012001,Pendiente,
105548,M4,CAS012002,Pendiente,
105548,M4,CAS012003,Pendiente,
105548,M4,CAS012004,Pendiente,
105548,M4,CAS012005,Pendiente,
105548,M4,CAS012006,Pendiente,
105548,M4,CAS012007,Pendiente,
105549,M3,CAS011995,Pendiente,
105549,M3,CAS011996,Pendiente,
105549,M3,CAS011997,Pendiente,
105549,M3,CAS011998,Pendiente,
105549,M3,CAS011999,Pendiente,
105549,M3,CAS012000,Pendiente,
105549,M3,CAS012001,Pendiente,
105551,M4,CAS012002,Pendiente,
105551,M4,CAS012003,Pendiente,
105551,M4,CAS012004,Pendiente,
105551,M4,CAS012005,Pendiente,
105551,M4,CAS012006,Pendiente,
105551,M4,CAS022005,Pendiente,
105551,M4,CAS022006,Pendiente,
105552,M3,CAS011992,Pendiente,
105552,M3,CAS011995,Pendiente,
105552,M3,CAS011997,Pendiente,
105552,M3,CAS011998,Pendiente,
105552,M3,CAS012001,Pendiente,
105552,M3,CAS012002,Pendiente,
105552,M3,CAS012003,Pendiente,
105552,M3,CAS012004,Pendiente,
105552,M3,CAS012005,Pendiente,
105552,M3,CAS012006,Pendiente,
105553,M3,CAS022005,Pendiente,
105553,M3,CAS022006,Pendiente,
105553,M3,CAS012005,Pendiente,
105553,M3,CAS012006,Pendiente,
105553,M3,CAS012007,Pendiente,
105557,M4,CAS012001,Pendiente,
105557,M4,CAS012002,Pendiente,
105557,M4,CAS012003,Pendiente,
105557,M4,CAS012004,Pendiente,
105557,M4,CAS012005,Pendiente,
105557,M4,CAS012006,Pendiente,
105557,M4,CAS012007,Pendiente,
105558,M2,CAS012001,Pendiente,
105558,M2,CAS012002,Pendiente,
105558,M2,CAS012003,Pendiente,
105558,M2,CAS012004,Pendiente,
105558,M2,CAS012005,Pendiente,
105558,M2,CAS012006,Pendiente,
105558,M2,CAS012007,Pendiente,
105559,M4,CAS012001,Pendiente,
105559,M4,CAS012002,Pendiente,
105559,M4,CAS012003,Pendiente,
105559,M4,CAS012004,Pendiente,
105559,M4,CAS012005,Pendiente,
105559,M4,CAS012006,Pendiente,
105559,M4,CAS012007,Pendiente,
105561,M4,CAS011995,Pendiente,
105561,M4,CAS011996,Pendiente,
105561,M4,CAS011997,Pendiente,
105561,M4,CAS011998,Pendiente,
105561,M4,CAS012001,Pendiente,
105561,M4,CAS012002,Pendiente,
105561,M4,CAS012003,Pendiente,
105561,M4,CAS012004,Pendiente,
105561,M4,CAS012005,Pendiente,
105561,M4,CAS012006,Pendiente,
105561,M4,CAS012007,Pendiente,
105562,M4,CAS011995,Pendiente,
105562,M4,CAS011996,Pendiente,
105562,M4,CAS011997,Pendiente,
105562,M4,CAS011998,Pendiente,
105562,M4,CAS011999,Pendiente,
105562,M4,CAS012000,Pendiente,
105562,M4,CAS012001,Pendiente,
105562,M4,CAS012002,Pendiente,
105562,M4,CAS012003,Pendiente,
105562,M4,CAS012004,Pendiente,
105562,M4,CAS012005,Pendiente,
105562,M4,CAS012006,Pendiente,
105562,M4,CAS012007,Pendiente,
105569,M4,CAS011995,Pendiente,
105569,M4,CAS011996,Pendiente,
105569,M4,CAS011997,Pendiente,
105569,M4,CAS011998,Pendiente,
105569,M4,CAS011999,Pendiente,
105569,M4,CAS012000,Pendiente,
105569,M4,CAS012001,Pendiente,
105569,M4,CAS012002,Pendiente,
105569,M4,CAS012003,Pendiente,
105569,M4,CAS012004,Pendiente,
105569,M4,CAS012005,Pendiente,
105569,M4,CAS012006,Pendiente,
105569,M4,CAS012007,Pendiente,
105573,M4,CAS011999,Pendiente,
105573,M4,CAS012001,Pendiente,
105573,M4,CAS012002,Pendiente,
105573,M4,CAS012003,Pendiente,
105573,M4,CAS012004,Pendiente,
105573,M4,CAS012005,Pendiente,
105573,M4,CAS012006,Pendiente,
105573,M4,CAS012007,Pendiente,
105574,M4,CAS011995,Pendiente,
105574,M4,CAS011996,Pendiente,
105574,M4,CAS011997,Pendiente,
105574,M4,CAS011998,Pendiente,
105574,M4,CAS011999,Pendiente,
105574,M4,CAS012000,Pendiente,
105574,M4,CAS012001,Pendiente,
105574,M4,CAS012002,Pendiente,
105574,M4,CAS012003,Pendiente,
105574,M4,CAS012004,Pendiente,
105574,M4,CAS012005,Pendiente,
105574,M4,CAS012006,Pendiente,
105575,M2,CAS011992,Pendiente,
105575,M2,CAS011995,Pendiente,
105575,M2,CAS011997,Pendiente,
105575,M2,CAS011998,Pendiente,
105575,M2,CAS011999,Pendiente,
105575,M2,CAS012000,Pendiente,
105575,M2,CAS012001,Pendiente,
105577,M4,CAS012001,Pendiente,
105577,M4,CAS012002,Pendiente,
105577,M4,CAS012003,Pendiente,
105577,M4,CAS012004,Pendiente,
105577,M4,CAS012005,Pendiente,
105577,M4,CAS012006,Pendiente,
105577,M4,CAS012007,Pendiente,
105580,M4,CAS011995,Pendiente,
105580,M4,CAS011996,Pendiente,
105580,M4,CAS011997,Pendiente,
105580,M4,CAS011998,Pendiente,
105580,M4,CAS011999,Pendiente,
105580,M4,CAS012000,Pendiente,
105580,M4,CAS012001,Pendiente,
105580,M4,CAS012002,Pendiente,
105580,M4,CAS012003,Pendiente,
105580,M4,CAS012004,Pendiente,
105580,M4,CAS012005,Pendiente,
105580,M4,CAS012006,Pendiente,
105581,M4,CAS012001,Pendiente,
105581,M4,CAS012002,Pendiente,
105581,M4,CAS012003,Pendiente,
105581,M4,CAS012004,Pendiente,
105581,M4,CAS012005,Pendiente,
105581,M4,CAS012006,Pendiente,
105581,M4,CAS012007,Pendiente,
105588,M4,CAS012001,Pendiente,
105588,M4,CAS012002,Pendiente,
105588,M4,CAS012003,Pendiente,
105588,M4,CAS012004,Pendiente,
105588,M4,CAS012005,Pendiente,
105588,M4,CAS012006,Pendiente,
105588,M4,CAS012007,Pendiente,
105589,M4,CAS012001,Pendiente,
105589,M4,CAS012002,Pendiente,
105589,M4,CAS012003,Pendiente,
105589,M4,CAS012004,Pendiente,
105589,M4,CAS012005,Pendiente,
105589,M4,CAS012006,Pendiente,
105589,M4,CAS012007,Pendiente,
105591,M4,CAS012001,Pendiente,
105591,M4,CAS012002,Pendiente,
105591,M4,CAS012003,Pendiente,
105591,M4,CAS012004,Pendiente,
105591,M4,CAS012005,Pendiente,
105591,M4,CAS012006,Pendiente,
105591,M4,CAS012007,Pendiente,
105592,M7,CAS012001,Pendiente,
105592,M7,CAS012002,Pendiente,
105592,M7,CAS012003,Pendiente,
105592,M7,CAS012004,Pendiente,
105592,M7,CAS012005,Pendiente,
105592,M7,CAS012006,Pendiente,
105592,M7,CAS012007,Pendiente,
105593,M4,CAS011996,Pendiente,
105593,M4,CAS011997,Pendiente,
105593,M4,CAS011998,Pendiente,
105593,M4,CAS012001,Pendiente,
105593,M4,CAS012002,Pendiente,
105593,M4,CAS012003,Pendiente,
105593,M4,CAS012004,Pendiente,
105593,M4,CAS012005,Pendiente,
105593,M4,CAS012006,Pendiente,
105594,M1,CAS012002,Pendiente,
105594,M1,CAS012003,Pendiente,
105594,M1,CAS012004,Pendiente,
105594,M1,CAS012005,Pendiente,
105594,M1,CAS012006,Pendiente,
105595,M7,CAS011997,Pendiente,
105595,M7,CAS011998,Pendiente,
105595,M7,CAS011999,Pendiente,
105595,M7,CAS012000,Pendiente,
105595,M7,CAS012001,Pendiente,
105595,M7,CAS012002,Pendiente,
105595,M7,CAS012003,Pendiente,
105595,M7,CAS012004,Pendiente,
105595,M7,CAS012005,Pendiente,
105595,M7,CAS012006,Pendiente,
105596,M4,CAS012001,Pendiente,
105596,M4,CAS012002,Pendiente,
105596,M4,CAS012003,Pendiente,
105596,M4,CAS012004,Pendiente,
105596,M4,CAS012005,Pendiente,
105596,M4,CAS012006,Pendiente,
105596,M4,CAS012007,Pendiente,
105597,M7,CAS011999,Pendiente,
105597,M7,CAS012000,Pendiente,
105597,M7,CAS012001,Pendiente,
105597,M7,CAS012002,Pendiente,
105597,M7,CAS012003,Pendiente,
105597,M7,CAS012004,Pendiente,
105597,M7,CAS012005,Pendiente,
105597,M7,CAS012006,Pendiente,
105598,M1,CAS012002,Pendiente,
105598,M1,CAS012003,Pendiente,
105598,M1,CAS012004,Pendiente,
105598,M1,CAS012005,Pendiente,
105598,M1,CAS012006,Pendiente,
105599,M4,CAS011999,Pendiente,
105599,M4,CAS012000,Pendiente,
105599,M4,CAS012001,Pendiente,
105599,M4,CAS012004,Pendiente,
105599,M4,CAS012005,Pendiente,
105599,M4,CAS012006,Pendiente,
105601,M2,CAS011995,Pendiente,
105601,M2,CAS011996,Pendiente,
105601,M2,CAS011997,Pendiente,
105601,M2,CAS011998,Pendiente,
105601,M2,CAS011999,Pendiente,
105601,M2,CAS012000,Pendiente,
105601,M2,CAS012001,Pendiente,
105604,M7,CAS012001,Pendiente,
105604,M7,CAS012002,Pendiente,
105604,M7,CAS012003,Pendiente,
105604,M7,CAS012004,Pendiente,
105604,M7,CAS012005,Pendiente,
105604,M7,CAS012006,Pendiente,
105606,M1,CAS012002,Pendiente,
105606,M1,CAS012003,Pendiente,
105606,M1,CAS012004,Pendiente,
105606,M1,CAS012005,Pendiente,
105606,M1,CAS012006,Pendiente,
105606,M1,CAS012007,Pendiente,
105608,M4,CAS011992,Pendiente,
105608,M4,CAS011995,Pendiente,
105608,M4,CAS011997,Pendiente,
105608,M4,CAS011998,Pendiente,
105608,M4,CAS011999,Pendiente,
105608,M4,CAS012000,Pendiente,
105608,M4,CAS012001,Pendiente,
105608,M4,CAS012002,Pendiente,
105608,M4,CAS012003,Pendiente,
105608,M4,CAS012004,Pendiente,
105608,M4,CAS012005,Pendiente,
105608,M4,CAS012006,Pendiente,
105609,M4,CAS011995,Pendiente,
105609,M4,CAS011996,Pendiente,
105609,M4,CAS011997,Pendiente,
105609,M4,CAS011998,Pendiente,
105609,M4,CAS011999,Pendiente,
105609,M4,CAS012000,Pendiente,
105609,M4,CAS012001,Pendiente,
105609,M4,CAS012002,Pendiente,
105609,M4,CAS012003,Pendiente,
105609,M4,CAS012004,Pendiente,
105609,M4,CAS012005,Pendiente,
105609,M4,CAS012006,Pendiente,
105609,M4,CAS012007,Pendiente,
105611,M4,CAS011992,Pendiente,
105611,M4,CAS011995,Pendiente,
105611,M4,CAS011997,Pendiente,
105611,M4,CAS011998,Pendiente,
105611,M4,CAS011999,Pendiente,
105611,M4,CAS012000,Pendiente,
105611,M4,CAS012001,Pendiente,
105611,M4,CAS012002,Pendiente,
105611,M4,CAS012003,Pendiente,
105611,M4,CAS012004,Pendiente,
105611,M4,CAS012005,Pendiente,
105611,M4,CAS012006,Pendiente,
105611,M4,CAS012007,Pendiente,
105613,M4,CAS011992,Pendiente,
105613,M4,CAS011995,Pendiente,
105613,M4,CAS011997,Pendiente,
105613,M4,CAS011998,Pendiente,
105613,M4,CAS011999,Pendiente,
105613,M4,CAS012000,Pendiente,
105613,M4,CAS012001,Pendiente,
105613,M4,CAS012002,Pendiente,
105613,M4,CAS012003,Pendiente,
105613,M4,CAS012004,Pendiente,
105613,M4,CAS012005,Pendiente,
105613,M4,CAS012006,Pendiente,
105614,M4,CAS011992,Pendiente,
105614,M4,CAS011995,Pendiente,
105614,M4,CAS011997,Pendiente,
105614,M4,CAS011998,Pendiente,
105614,M4,CAS012001,Pendiente,
105614,M4,CAS012002,Pendiente,
105614,M4,CAS012003,Pendiente,
105614,M4,CAS012004,Pendiente,
105614,M4,CAS012005,Pendiente,
105614,M4,CAS012006,Pendiente,
105615,M7,CAS012001,Pendiente,
105615,M7,CAS012002,Pendiente,
105615,M7,CAS012003,Pendiente,
105615,M7,CAS012004,Pendiente,
105615,M7,CAS012005,Pendiente,
105615,M7,CAS012006,Pendiente,
105616,M4,CAS012001,Pendiente,
105616,M4,CAS012002,Pendiente,
105616,M4,CAS012003,Pendiente,
105616,M4,CAS012004,Pendiente,
105616,M4,CAS012005,Pendiente,
105616,M4,CAS012006,Pendiente,
105618,M7,CAS011997,Pendiente,
105618,M7,CAS011998,Pendiente,
105618,M7,CAS012001,Pendiente,
105618,M7,CAS012002,Pendiente,
105618,M7,CAS012003,Pendiente,
105618,M7,CAS012004,Pendiente,
105618,M7,CAS012005,Pendiente,
105618,M7,CAS012006,Pendiente,
105620,M4,CAS012001,Pendiente,
105620,M4,CAS012002,Pendiente,
105620,M4,CAS012003,Pendiente,
105620,M4,CAS012004,Pendiente,
105620,M4,CAS012005,Pendiente,
105620,M4,CAS012006,Pendiente,
105621,M4,CAS011996,Pendiente,
105621,M4,CAS011997,Pendiente,
105621,M4,CAS011998,Pendiente,
105621,M4,CAS011999,Pendiente,
105621,M4,CAS012000,Pendiente,
105621,M4,CAS012001,Pendiente,
105621,M4,CAS012002,Pendiente,
105621,M4,CAS012003,Pendiente,
105621,M4,CAS012004,Pendiente,
105621,M4,CAS012005,Pendiente,
105621,M4,CAS012006,Pendiente,
105621,M4,CAS012007,Pendiente,
105622,M2,CAS011992,Pendiente,
105622,M2,CAS011995,Pendiente,
105622,M2,CAS011997,Pendiente,
105622,M2,CAS011998,Pendiente,
105622,M2,CAS011999,Pendiente,
105622,M2,CAS012000,Pendiente,
105622,M2,CAS012001,Pendiente,
105624,M4,CAS011998,Pendiente,
105623,M2,CAS012001,Pendiente,
105624,M4,CAS011999,Pendiente,
105624,M4,CAS012000,Pendiente,
105624,M4,CAS012001,Pendiente,
105624,M4,CAS012002,Pendiente,
105624,M4,CAS012003,Pendiente,
105624,M4,CAS012004,Pendiente,
105624,M4,CAS012005,Pendiente,
105624,M4,CAS012006,Pendiente,
105625,M3,CAS012004,Pendiente,
105625,M3,CAS012005,Pendiente,
105625,M3,CAS012006,Pendiente,
105625,M3,CAS012007,Pendiente,
105627,M4,CAS011995,Pendiente,
105627,M4,CAS011996,Pendiente,
105627,M4,CAS011997,Pendiente,
105627,M4,CAS011998,Pendiente,
105627,M4,CAS011999,Pendiente,
105627,M4,CAS012000,Pendiente,
105627,M4,CAS012001,Pendiente,
105627,M4,CAS012002,Pendiente,
105627,M4,CAS012003,Pendiente,
105627,M4,CAS012004,Pendiente,
105627,M4,CAS012005,Pendiente,
105627,M4,CAS012006,Pendiente,
105628,M4,CAS012001,Pendiente,
105628,M4,CAS012002,Pendiente,
105628,M4,CAS012003,Pendiente,
105628,M4,CAS012004,Pendiente,
105628,M4,CAS012005,Pendiente,
105628,M4,CAS012006,Pendiente,
105628,M4,CAS012007,Pendiente,
105629,M1,CAS012001,Pendiente,
105629,M1,CAS012002,Pendiente,
105629,M1,CAS012003,Pendiente,
105629,M1,CAS012004,Pendiente,
105629,M1,CAS012005,Pendiente,
105629,M1,CAS012006,Pendiente,
105632,M3,CAS011995,Pendiente,
105632,M3,CAS011996,Pendiente,
105632,M3,CAS011997,Pendiente,
105632,M3,CAS011998,Pendiente,
105632,M3,CAS011999,Pendiente,
105632,M3,CAS012000,Pendiente,
105632,M3,CAS012001,Pendiente,
105633,M1,CAS012001,Pendiente,
105633,M1,CAS012002,Pendiente,
105633,M1,CAS012003,Pendiente,
105633,M1,CAS012004,Pendiente,
105633,M1,CAS012005,Pendiente,
105633,M1,CAS012006,Pendiente,
105636,M4,CAS012001,Pendiente,
105636,M4,CAS012002,Pendiente,
105636,M4,CAS012003,Pendiente,
105636,M4,CAS012004,Pendiente,
105636,M4,CAS012005,Pendiente,
105636,M4,CAS012006,Pendiente,
105636,M4,CAS012007,Pendiente,
105637,M4,CAS011992,Pendiente,
105637,M4,CAS011995,Pendiente,
105637,M4,CAS011997,Pendiente,
105637,M4,CAS011998,Pendiente,
105637,M4,CAS012001,Pendiente,
105637,M4,CAS012002,Pendiente,
105637,M4,CAS012003,Pendiente,
105637,M4,CAS012004,Pendiente,
105637,M4,CAS012005,Pendiente,
105637,M4,CAS012006,Pendiente,
105639,M4,CAS011998,Pendiente,
105639,M4,CAS011999,Pendiente,
105639,M4,CAS012001,Pendiente,
105639,M4,CAS012002,Pendiente,
105639,M4,CAS012003,Pendiente,
105639,M4,CAS012004,Pendiente,
105639,M4,CAS012005,Pendiente,
105639,M4,CAS012006,Pendiente,
105639,M4,CAS012007,Pendiente,
105640,M4,CAS011995,Pendiente,
105640,M4,CAS011996,Pendiente,
105640,M4,CAS011997,Pendiente,
105640,M4,CAS011998,Pendiente,
105640,M4,CAS011999,Pendiente,
105640,M4,CAS012000,Pendiente,
105640,M4,CAS012001,Pendiente,
105640,M4,CAS012002,Pendiente,
105640,M4,CAS012003,Pendiente,
105640,M4,CAS012004,Pendiente,
105640,M4,CAS012005,Pendiente,
105640,M4,CAS012006,Pendiente,
105641,M4,CAS012001,Pendiente,
105641,M4,CAS012002,Pendiente,
105641,M4,CAS012003,Pendiente,
105641,M4,CAS012004,Pendiente,
105641,M4,CAS012005,Pendiente,
105641,M4,CAS012006,Pendiente,
105643,M4,CAS012001,Pendiente,
105643,M4,CAS012002,Pendiente,
105643,M4,CAS012003,Pendiente,
105643,M4,CAS012004,Pendiente,
105643,M4,CAS012005,Pendiente,
105643,M4,CAS012006,Pendiente,
105643,M4,CAS012007,Pendiente,
105644,M4,CAS011996,Pendiente,
105644,M4,CAS011997,Pendiente,
105644,M4,CAS011998,Pendiente,
105644,M4,CAS011999,Pendiente,
105644,M4,CAS012001,Pendiente,
105644,M4,CAS012002,Pendiente,
105644,M4,CAS012003,Pendiente,
105644,M4,CAS012004,Pendiente,
105644,M4,CAS012005,Pendiente,
105644,M4,CAS012006,Pendiente,
105644,M4,CAS012007,Pendiente,
105645,M4,CAS011995,Pendiente,
105645,M4,CAS011996,Pendiente,
105645,M4,CAS011997,Pendiente,
105645,M4,CAS011998,Pendiente,
105645,M4,CAS011999,Pendiente,
105645,M4,CAS012000,Pendiente,
105645,M4,CAS012001,Pendiente,
105645,M4,CAS012002,Pendiente,
105645,M4,CAS012003,Pendiente,
105645,M4,CAS012004,Pendiente,
105645,M4,CAS012005,Pendiente,
105645,M4,CAS012006,Pendiente,
105645,M4,CAS012007,Pendiente,
105647,M1,CAS012001,Pendiente,
105647,M1,CAS012002,Pendiente,
105647,M1,CAS012003,Pendiente,
105647,M1,CAS012004,Pendiente,
105647,M1,CAS012005,Pendiente,
105647,M1,CAS012006,Pendiente,
105648,M7,CAS012004,Pendiente,
105648,M7,CAS012005,Pendiente,
105648,M7,CAS012006,Pendiente,
105649,M1,CAS012005,Pendiente,
105649,M1,CAS012006,Pendiente,
105649,M1,CAS012007,Pendiente,
105650,M4,CAS012001,Pendiente,
105650,M4,CAS012002,Pendiente,
105650,M4,CAS012003,Pendiente,
105650,M4,CAS012004,Pendiente,
105650,M4,CAS012005,Pendiente,
105650,M4,CAS012006,Pendiente,
105653,M4,CAS012001,Pendiente,
105653,M4,CAS012002,Pendiente,
105653,M4,CAS012003,Pendiente,
105653,M4,CAS012004,Pendiente,
105653,M4,CAS012005,Pendiente,
105653,M4,CAS012006,Pendiente,
105653,M4,CAS012007,Pendiente,
105654,M4,CAS012001,Pendiente,
105654,M4,CAS012002,Pendiente,
105654,M4,CAS012003,Pendiente,
105654,M4,CAS012004,Pendiente,
105654,M4,CAS012005,Pendiente,
105654,M4,CAS012006,Pendiente,
105654,M4,CAS012007,Pendiente,
105655,M4,CAS011996,Pendiente,
105655,M4,CAS011997,Pendiente,
105655,M4,CAS011998,Pendiente,
105655,M4,CAS011999,Pendiente,
105655,M4,CAS012000,Pendiente,
105655,M4,CAS012001,Pendiente,
105655,M4,CAS012002,Pendiente,
105655,M4,CAS012003,Pendiente,
105655,M4,CAS012004,Pendiente,
105655,M4,CAS012005,Pendiente,
105655,M4,CAS012006,Pendiente,
105655,M4,CAS012007,Pendiente,
105658,M4,CAS022005,Pendiente,
105658,M4,CAS022006,Pendiente,
105658,M4,CAS022007,Pendiente,
105658,M4,CAS011999,Pendiente,
105658,M4,CAS012000,Pendiente,
105658,M4,CAS012001,Pendiente,
105658,M4,CAS012002,Pendiente,
105658,M4,CAS012003,Pendiente,
105658,M4,CAS012004,Pendiente,
105658,M4,CAS012005,Pendiente,
105658,M4,CAS012006,Pendiente,
105658,M4,CAS012007,Pendiente,
105659,M8,CAS012006,Pendiente,
105659,M8,CAS022005,Pendiente,
105659,M8,CAS022006,Pendiente,
105662,M4,CAS011995,Pendiente,
105662,M4,CAS011996,Pendiente,
105662,M4,CAS011997,Pendiente,
105662,M4,CAS011998,Pendiente,
105662,M4,CAS011999,Pendiente,
105662,M4,CAS012000,Pendiente,
105662,M4,CAS012001,Pendiente,
105662,M4,CAS012002,Pendiente,
105662,M4,CAS012003,Pendiente,
105662,M4,CAS012004,Pendiente,
105662,M4,CAS012005,Pendiente,
105662,M4,CAS012006,Pendiente,
105664,M4,CAS011995,Pendiente,
105664,M4,CAS011996,Pendiente,
105664,M4,CAS011997,Pendiente,
105664,M4,CAS011998,Pendiente,
105664,M4,CAS011999,Pendiente,
105664,M4,CAS012001,Pendiente,
105664,M4,CAS012002,Pendiente,
105664,M4,CAS012003,Pendiente,
105664,M4,CAS012004,Pendiente,
105664,M4,CAS012005,Pendiente,
105664,M4,CAS012006,Pendiente,
105664,M4,CAS012007,Pendiente,
105666,M4,CAS012001,Pendiente,
105666,M4,CAS012002,Pendiente,
105666,M4,CAS012003,Pendiente,
105666,M4,CAS012004,Pendiente,
105666,M4,CAS012005,Pendiente,
105666,M4,CAS012006,Pendiente,
105667,M5,CAS012001,Pendiente,
105668,M4,CAS012000,Pendiente,
105668,M4,CAS012001,Pendiente,
105668,M4,CAS012002,Pendiente,
105668,M4,CAS012003,Pendiente,
105668,M4,CAS012004,Pendiente,
105668,M4,CAS012005,Pendiente,
105668,M4,CAS012006,Pendiente,
105669,M4,CAS012001,Pendiente,
105669,M4,CAS012002,Pendiente,
105669,M4,CAS012003,Pendiente,
105669,M4,CAS012004,Pendiente,
105669,M4,CAS012005,Pendiente,
105669,M4,CAS012006,Pendiente,
105669,M4,CAS012007,Pendiente,
105670,M4,CAS011992,Pendiente,
105670,M4,CAS011995,Pendiente,
105670,M4,CAS011997,Pendiente,
105670,M4,CAS011998,Pendiente,
105670,M4,CAS011999,Pendiente,
105670,M4,CAS012000,Pendiente,
105670,M4,CAS012001,Pendiente,
105670,M4,CAS012002,Pendiente,
105670,M4,CAS012003,Pendiente,
105670,M4,CAS012004,Pendiente,
105670,M4,CAS012005,Pendiente,
105670,M4,CAS012006,Pendiente,
105671,M4,CAS012001,Pendiente,
105671,M4,CAS012002,Pendiente,
105671,M4,CAS012003,Pendiente,
105671,M4,CAS012004,Pendiente,
105671,M4,CAS012005,Pendiente,
105671,M4,CAS012006,Pendiente,
105671,M4,CAS012007,Pendiente,
105672,M4,CAS012001,Pendiente,
105672,M4,CAS012002,Pendiente,
105672,M4,CAS012003,Pendiente,
105672,M4,CAS012004,Pendiente,
105672,M4,CAS012005,Pendiente,
105672,M4,CAS012006,Pendiente,
105674,M4,CAS012001,Pendiente,
105674,M4,CAS012002,Pendiente,
105674,M4,CAS012003,Pendiente,
105674,M4,CAS012004,Pendiente,
105674,M4,CAS012005,Pendiente,
105674,M4,CAS012006,Pendiente,
105674,M4,CAS012007,Pendiente,
105677,M1,CAS011999,Pendiente,
105677,M1,CAS012000,Pendiente,
105677,M1,CAS012001,Pendiente,
105677,M1,CAS012002,Pendiente,
105677,M1,CAS012003,Pendiente,
105677,M1,CAS012004,Pendiente,
105677,M1,CAS012005,Pendiente,
105677,M1,CAS012006,Pendiente,
105679,M4,CAS012001,Pendiente,
105679,M4,CAS012002,Pendiente,
105679,M4,CAS012003,Pendiente,
105679,M4,CAS012004,Pendiente,
